"id","chart_template_id:id","code","parent_id:id","name","user_type_id:id","reconcile"
"ao_7661","l10n_ao.l10n_ao_chart_template",7661,"l10n_ao.ao_766","Investimentos financeiros","account_parent_v10.data_account_type_view",0
"ao_766110","l10n_ao.l10n_ao_chart_template",766110,"l10n_ao.ao_7661","Subsidiárias","account.data_account_type_expenses",0
"ao_766120","l10n_ao.l10n_ao_chart_template",766120,"l10n_ao.ao_7661","Associadas","account.data_account_type_expenses",0
"ao_766130","l10n_ao.l10n_ao_chart_template",766130,"l10n_ao.ao_7661","Outras empresas","account.data_account_type_expenses",0
"ao_766140","l10n_ao.l10n_ao_chart_template",766140,"l10n_ao.ao_7661","Fundos","account.data_account_type_expenses",0
"ao_766190","l10n_ao.l10n_ao_chart_template",766190,"l10n_ao.ao_7661","Outros investimentos","account.data_account_type_expenses",0
"ao_766210","l10n_ao.l10n_ao_chart_template",766210,"l10n_ao.ao_7661","Aplicações de títulos negociáveis","account.data_account_type_expenses",0
"ao_767","l10n_ao.l10n_ao_chart_template",767,"l10n_ao.ao_76","Serviços bancários","account_parent_v10.data_account_type_view",0
"ao_767100","l10n_ao.l10n_ao_chart_template",767100,"l10n_ao.ao_767","Serviços bancários","account.data_account_type_expenses",0
"ao_769","l10n_ao.l10n_ao_chart_template",769,"l10n_ao.ao_76","Transferência para resultados financeiros","account.data_account_type_expenses",0
"ao_77","l10n_ao.l10n_ao_chart_template",77,"l10n_ao.ao_7","CUSTOS E PERDAS FINANCEIROS EM FILIAIS E ASSOCIADAS","account_parent_v10.data_account_type_view",0
"ao_779","l10n_ao.l10n_ao_chart_template",779,"l10n_ao.ao_77","Transferência para resultados financeiros","account_parent_v10.data_account_type_view",0
"ao_78","l10n_ao.l10n_ao_chart_template",78,"l10n_ao.ao_7","OUTROS CUSTOS E PERDAS NÃO OPERACIONAIS","account_parent_v10.data_account_type_view",0
"ao_7801","l10n_ao.l10n_ao_chart_template",7801,"l10n_ao.ao_78","Provisões do exercício","account_parent_v10.data_account_type_view",0
"ao_78011","l10n_ao.l10n_ao_chart_template",78011,"l10n_ao.ao_7801","Existências","account_parent_v10.data_account_type_view",0
"ao_780111","l10n_ao.l10n_ao_chart_template",780111,"l10n_ao.ao_7801","Matérias-primas, subsidiárias e de consumo","account.data_account_type_expenses",0
"ao_780112","l10n_ao.l10n_ao_chart_template",780112,"l10n_ao.ao_7801","Produtos e trabalhos em curso","account.data_account_type_expenses",0
"ao_780113","l10n_ao.l10n_ao_chart_template",780113,"l10n_ao.ao_7801","Produtos acabados e intermédios","account.data_account_type_expenses",0
"ao_780114","l10n_ao.l10n_ao_chart_template",780114,"l10n_ao.ao_7801","Subprodutos, desperdícios, resíduos e refugos","account.data_account_type_expenses",0
"ao_780115","l10n_ao.l10n_ao_chart_template",780115,"l10n_ao.ao_7801","Mercadorias","account.data_account_type_expenses",0
"ao_78012","l10n_ao.l10n_ao_chart_template",78012,"l10n_ao.ao_7801","Cobranças duvidosas","account_parent_v10.data_account_type_view",0
"ao_780121","l10n_ao.l10n_ao_chart_template",780121,"l10n_ao.ao_78012","Clientes","account.data_account_type_expenses",0
"ao_780122","l10n_ao.l10n_ao_chart_template",780122,"l10n_ao.ao_78012","Clientes-títulos a receber","account.data_account_type_expenses",0
"ao_780123","l10n_ao.l10n_ao_chart_template",780123,"l10n_ao.ao_78012","Clientes-cobranças duvidosa","account.data_account_type_expenses",0
"ao_780124","l10n_ao.l10n_ao_chart_template",780124,"l10n_ao.ao_78012","Saldos devedores de fornecedores","account.data_account_type_expenses",0
"ao_780125","l10n_ao.l10n_ao_chart_template",780125,"l10n_ao.ao_78012","Participantes e participadas","account.data_account_type_expenses",0
"ao_780126","l10n_ao.l10n_ao_chart_template",780126,"l10n_ao.ao_78012","Dívidas do pessoal","account.data_account_type_expenses",0
"ao_780129","l10n_ao.l10n_ao_chart_template",780129,"l10n_ao.ao_78012","Outros saldos a receber","account.data_account_type_expenses",0
"ao_78013","l10n_ao.l10n_ao_chart_template",78013,"l10n_ao.ao_7801","Riscos e encargos","account_parent_v10.data_account_type_view",0
"ao_780131","l10n_ao.l10n_ao_chart_template",780131,"l10n_ao.ao_78013","Pensões","account.data_account_type_expenses",0
"ao_780132","l10n_ao.l10n_ao_chart_template",780132,"l10n_ao.ao_78013","Processos judiciais em curso","account.data_account_type_expenses",0
"ao_780133","l10n_ao.l10n_ao_chart_template",780133,"l10n_ao.ao_78013","Acidentes de trabalho","account.data_account_type_expenses",0
"ao_780134","l10n_ao.l10n_ao_chart_template",780134,"l10n_ao.ao_78013","Garantias dadas a clientes","account.data_account_type_expenses",0
"ao_780139","l10n_ao.l10n_ao_chart_template",780139,"l10n_ao.ao_78013","Outros riscos e encargos","account.data_account_type_expenses",0
"ao_7802","l10n_ao.l10n_ao_chart_template",7802,"l10n_ao.ao_78","Amortizações extraordinárias","account_parent_v10.data_account_type_view",0
"ao_780210","l10n_ao.l10n_ao_chart_template",780210,"l10n_ao.ao_7802","Imobilizações corpóreas","account.data_account_type_expenses",0
"ao_780220","l10n_ao.l10n_ao_chart_template",780220,"l10n_ao.ao_7802","Imobilizações incorpóreas","account.data_account_type_expenses",0
"ao_7803","l10n_ao.l10n_ao_chart_template",7803,"l10n_ao.ao_78","Perdas em imobilizações","account_parent_v10.data_account_type_view",0
"ao_780310","l10n_ao.l10n_ao_chart_template",780310,"l10n_ao.ao_7803","Vendas de imobilizações corpóreas","account.data_account_type_expenses",0
"ao_780320","l10n_ao.l10n_ao_chart_template",780320,"l10n_ao.ao_7803","Vendas de imobilizações incorpóreas","account.data_account_type_expenses",0
"ao_780330","l10n_ao.l10n_ao_chart_template",780330,"l10n_ao.ao_7803","Abates","account.data_account_type_expenses",0
"ao_780390","l10n_ao.l10n_ao_chart_template",780390,"l10n_ao.ao_7803","Outras","account.data_account_type_expenses",0
"ao_7804","l10n_ao.l10n_ao_chart_template",7804,"l10n_ao.ao_78","Perdas em existências","account_parent_v10.data_account_type_view",0
"ao_780410","l10n_ao.l10n_ao_chart_template",780410,"l10n_ao.ao_7804","Quebras","account.data_account_type_expenses",0
"ao_7805","l10n_ao.l10n_ao_chart_template",7805,"l10n_ao.ao_78","Dívidas incobráveis","account_parent_v10.data_account_type_view",0
"ao_7806","l10n_ao.l10n_ao_chart_template",7806,"l10n_ao.ao_78","Multas e penalidades contratuais","account_parent_v10.data_account_type_view",0
"ao_780610","l10n_ao.l10n_ao_chart_template",780610,"l10n_ao.ao_7806","Fiscais","account.data_account_type_expenses",0
"ao_780620","l10n_ao.l10n_ao_chart_template",780620,"l10n_ao.ao_7806","Não fiscais","account.data_account_type_expenses",0
"ao_780630","l10n_ao.l10n_ao_chart_template",780630,"l10n_ao.ao_7806","Penalidades contratuais","account.data_account_type_expenses",0
"ao_7807","l10n_ao.l10n_ao_chart_template",7807,"l10n_ao.ao_78","Custos de reestruturação","account_parent_v10.data_account_type_view",0
"ao_7808","l10n_ao.l10n_ao_chart_template",7808,"l10n_ao.ao_78","Descontinuidade de operações","account_parent_v10.data_account_type_view",0
"ao_7809","l10n_ao.l10n_ao_chart_template",7809,"l10n_ao.ao_78","Alterações de políticas contabilísticas","account_parent_v10.data_account_type_view",0
"ao_7810","l10n_ao.l10n_ao_chart_template",7810,"l10n_ao.ao_78","Correcções relativas a exercícios anteriores","account_parent_v10.data_account_type_view",0
"ao_781010","l10n_ao.l10n_ao_chart_template",781010,"l10n_ao.ao_7810","Estimativa impostos","account.data_account_type_expenses",0
"ao_7811","l10n_ao.l10n_ao_chart_template",7811,"l10n_ao.ao_78","Outros custos e perdas não operacionais","account_parent_v10.data_account_type_view",0
"ao_781110","l10n_ao.l10n_ao_chart_template",781110,"l10n_ao.ao_7811","Donativos","account.data_account_type_expenses",0
"ao_781120","l10n_ao.l10n_ao_chart_template",781120,"l10n_ao.ao_7811","Reembolso de subsídios à exploração","account.data_account_type_expenses",0
"ao_781130","l10n_ao.l10n_ao_chart_template",781130,"l10n_ao.ao_7811","Reembolso de subsídios a investimentos","account.data_account_type_expenses",0
"ao_7819","l10n_ao.l10n_ao_chart_template",7819,"l10n_ao.ao_78","Transferência para resultados não operacionais","account_parent_v10.data_account_type_view",0
"ao_781910","l10n_ao.l10n_ao_chart_template",781910,"l10n_ao.ao_7819","Transferência para resultados não operacionais","account.data_account_type_expenses",0
"ao_79","l10n_ao.l10n_ao_chart_template",79,"l10n_ao.ao_7","CUSTOS E PERDAS EXTRAORDINÁRIOS","account_parent_v10.data_account_type_view",0
"ao_791","l10n_ao.l10n_ao_chart_template",791,"l10n_ao.ao_79","Perdas resultantes de catástrofes naturais","account_parent_v10.data_account_type_view",0
"ao_791100","l10n_ao.l10n_ao_chart_template",791100,"l10n_ao.ao_791","Perdas resultantes de catástrofes naturais","account.data_account_type_expenses",0
"ao_792","l10n_ao.l10n_ao_chart_template",792,"l10n_ao.ao_79","Perdas resultantes de convulções politicas","account_parent_v10.data_account_type_view",0
"ao_792100","l10n_ao.l10n_ao_chart_template",792100,"l10n_ao.ao_792","Perdas resultantes de convulções politicas","account.data_account_type_expenses",0
"ao_793","l10n_ao.l10n_ao_chart_template",793,"l10n_ao.ao_79","Perdas resultantes de expropriações","account_parent_v10.data_account_type_view",0
"ao_793100","l10n_ao.l10n_ao_chart_template",793100,"l10n_ao.ao_793","Perdas resultantes de expropriações","account.data_account_type_expenses",0
"ao_794","l10n_ao.l10n_ao_chart_template",794,"l10n_ao.ao_79","Perdas resultantes de sinistros","account_parent_v10.data_account_type_view",0
"ao_794100","l10n_ao.l10n_ao_chart_template",794100,"l10n_ao.ao_794","Perdas resultantes de sinistros","account.data_account_type_expenses",0
"ao_799","l10n_ao.l10n_ao_chart_template",799,"l10n_ao.ao_79","Transferência para resultados extraordinários","account_parent_v10.data_account_type_view",0
"ao_799100","l10n_ao.l10n_ao_chart_template",799100,"l10n_ao.ao_799","Transferência para resultados extraordinários","account.data_account_type_expenses",0
"ao_8","l10n_ao.l10n_ao_chart_template",8,"l10n_ao.ao_0","RESULTADOS","account_parent_v10.data_account_type_view",0
"ao_81","l10n_ao.l10n_ao_chart_template",81,"l10n_ao.ao_8","RESULTADOS TRANSITADOS","account_parent_v10.data_account_type_view",0
"ao_811","l10n_ao.l10n_ao_chart_template",811,"l10n_ao.ao_81","Ano..................","account_parent_v10.data_account_type_view",0
"ao_811100","l10n_ao.l10n_ao_chart_template",811100,"l10n_ao.ao_811","Resultado do ano","account.data_account_type_current_liabilities",0
"ao_811200","l10n_ao.l10n_ao_chart_template",811200,"l10n_ao.ao_811","Aplicação de resultados","account.data_account_type_current_liabilities",0
"ao_811300","l10n_ao.l10n_ao_chart_template",811300,"l10n_ao.ao_811","Corecções de erros fundamentais, no exercício seguinte","account.data_account_type_current_liabilities",0
"ao_811400","l10n_ao.l10n_ao_chart_template",811400,"l10n_ao.ao_811","Efeito das alterações de políticas contabilísticas","account.data_account_type_current_liabilities",0
"ao_811500","l10n_ao.l10n_ao_chart_template",811500,"l10n_ao.ao_811","Imposto relativo a correções de erros fundamentais e alterações de politicas contabilísticas","account.data_account_type_current_liabilities",0
"ao_812","l10n_ao.l10n_ao_chart_template",812,"l10n_ao.ao_81","Ano....................","account_parent_v10.data_account_type_view",0
"ao_812100","l10n_ao.l10n_ao_chart_template",812100,"l10n_ao.ao_812","Resultado do ano","account.data_account_type_current_liabilities",0
"ao_812200","l10n_ao.l10n_ao_chart_template",812200,"l10n_ao.ao_812","Aplicação de resultados","account.data_account_type_current_liabilities",0
"ao_812300","l10n_ao.l10n_ao_chart_template",812300,"l10n_ao.ao_812","Correcções de erros fundamentais, no exercício seguinte","account.data_account_type_current_liabilities",0
"ao_812400","l10n_ao.l10n_ao_chart_template",812400,"l10n_ao.ao_812","Efeito das alteracções de políticas contabilísticas","account.data_account_type_current_liabilities",0
"ao_812500","l10n_ao.l10n_ao_chart_template",812500,"l10n_ao.ao_812","Imposto relativo a correcções de erros fundamentais e alterações de políticas contabilísticas","account.data_account_type_current_liabilities",0
"ao_82","l10n_ao.l10n_ao_chart_template",82,"l10n_ao.ao_8","RESULTADOS OPERACIONAIS","account_parent_v10.data_account_type_view",0
"ao_820100","l10n_ao.l10n_ao_chart_template",820100,"l10n_ao.ao_82","Vendas","account.data_account_type_current_liabilities",0
"ao_820200","l10n_ao.l10n_ao_chart_template",820200,"l10n_ao.ao_82","Prestações de serviços","account.data_account_type_current_liabilities",0
"ao_820300","l10n_ao.l10n_ao_chart_template",820300,"l10n_ao.ao_82","Outros proveitos operacionais","account.data_account_type_current_liabilities",0
"ao_820400","l10n_ao.l10n_ao_chart_template",820400,"l10n_ao.ao_82","Variação nos inventários de produtos acabados e produtos em vias de fabrico","account.data_account_type_current_liabilities",0
"ao_820500","l10n_ao.l10n_ao_chart_template",820500,"l10n_ao.ao_82","Trabalho para própria empresa","account.data_account_type_current_liabilities",0
"ao_820600","l10n_ao.l10n_ao_chart_template",820600,"l10n_ao.ao_82","Custo das mercadorias vendidas e das matérias consumidas","account.data_account_type_current_liabilities",0
"ao_820700","l10n_ao.l10n_ao_chart_template",820700,"l10n_ao.ao_82","Custo com o pessoal","account.data_account_type_current_liabilities",0
"ao_820800","l10n_ao.l10n_ao_chart_template",820800,"l10n_ao.ao_82","Amortizações do exercício","account.data_account_type_current_liabilities",0
"ao_820900","l10n_ao.l10n_ao_chart_template",820900,"l10n_ao.ao_82","Outros custos operacionais","account.data_account_type_current_liabilities",0
"ao_821900","l10n_ao.l10n_ao_chart_template",821900,"l10n_ao.ao_82","Transferência para resultados líquidos","account.data_account_type_current_liabilities",0
"ao_83","l10n_ao.l10n_ao_chart_template",83,"l10n_ao.ao_8","RESULTADOS FINANCEIROS","account_parent_v10.data_account_type_view",0
"ao_830100","l10n_ao.l10n_ao_chart_template",830100,"l10n_ao.ao_83","Proveitos e ganhos financeiros gerais","account.data_account_type_current_liabilities",0
"ao_830200","l10n_ao.l10n_ao_chart_template",830200,"l10n_ao.ao_83","Custos e perdas financeiros gerais","account.data_account_type_current_liabilities",0
"ao_830900","l10n_ao.l10n_ao_chart_template",830900,"l10n_ao.ao_83","Transferência para resultados líquidos","account.data_account_type_current_liabilities",0
"ao_84","l10n_ao.l10n_ao_chart_template",84,"l10n_ao.ao_8","RESULTADOS FINANCEIROS EM FILIAIS E ASSOCIADAS","account_parent_v10.data_account_type_view",0
"ao_840100","l10n_ao.l10n_ao_chart_template",840100,"l10n_ao.ao_84","Proveitos e ganhos em filiais e associadas","account.data_account_type_current_liabilities",0
"ao_840200","l10n_ao.l10n_ao_chart_template",840200,"l10n_ao.ao_84","Custos e perdas em filiais e associadas","account.data_account_type_current_liabilities",0
"ao_840900","l10n_ao.l10n_ao_chart_template",840900,"l10n_ao.ao_84","Transferência para resultados líquidos","account.data_account_type_current_liabilities",0
"ao_85","l10n_ao.l10n_ao_chart_template",85,"l10n_ao.ao_8","RESULTADOS NÃO OPERACIONAIS","account_parent_v10.data_account_type_view",0
"ao_850100","l10n_ao.l10n_ao_chart_template",850100,"l10n_ao.ao_85","Proveitos e ganhos não operacionais","account.data_account_type_current_liabilities",0
"ao_850200","l10n_ao.l10n_ao_chart_template",850200,"l10n_ao.ao_85","Custos e perdas não operacionais","account.data_account_type_current_liabilities",0
"ao_850900","l10n_ao.l10n_ao_chart_template",850900,"l10n_ao.ao_85","Transferência para resultados líquidos","account.data_account_type_current_liabilities",0
"ao_86","l10n_ao.l10n_ao_chart_template",86,"l10n_ao.ao_8","RESULTADOS EXTRAORDINÁRIOS","account_parent_v10.data_account_type_view",0
"ao_860100","l10n_ao.l10n_ao_chart_template",860100,"l10n_ao.ao_86","Proveitos e ganhos extraordinários","account.data_account_type_current_liabilities",0
"ao_860200","l10n_ao.l10n_ao_chart_template",860200,"l10n_ao.ao_86","Custos e perdas extraordinários","account.data_account_type_current_liabilities",0
"ao_860900","l10n_ao.l10n_ao_chart_template",860900,"l10n_ao.ao_86","Transferência para resultados líquidos","account.data_account_type_current_liabilities",0
"ao_87","l10n_ao.l10n_ao_chart_template",87,"l10n_ao.ao_8","IMPOSTOS SOBRE OS LUCROS","account_parent_v10.data_account_type_view",0
"ao_870100","l10n_ao.l10n_ao_chart_template",870100,"l10n_ao.ao_87","Imposto sobre os resultados correntes","account.data_account_type_current_liabilities",0
"ao_870200","l10n_ao.l10n_ao_chart_template",870200,"l10n_ao.ao_87","Imposto sobre os resultados extraordinários","account.data_account_type_current_liabilities",0
"ao_870900","l10n_ao.l10n_ao_chart_template",870900,"l10n_ao.ao_87","Transferência para resultados líquidos","account.data_account_type_current_liabilities",0
"ao_88","l10n_ao.l10n_ao_chart_template",88,"l10n_ao.ao_8","RESULTADOS LÍQUIDOS DO EXERCÍCIO","account_parent_v10.data_account_type_view",0
"ao_880100","l10n_ao.l10n_ao_chart_template",880100,"l10n_ao.ao_88","Resultados operacionais","account.data_account_type_current_liabilities",0
"ao_880200","l10n_ao.l10n_ao_chart_template",880200,"l10n_ao.ao_88","Resultados financeiros gerais","account.data_account_type_current_liabilities",0
"ao_880300","l10n_ao.l10n_ao_chart_template",880300,"l10n_ao.ao_88","Resultados em filiais e associadas","account.data_account_type_current_liabilities",0
"ao_880400","l10n_ao.l10n_ao_chart_template",880400,"l10n_ao.ao_88","Resultados não operacionais","account.data_account_type_current_liabilities",0
"ao_880500","l10n_ao.l10n_ao_chart_template",880500,"l10n_ao.ao_88","Imposto sobre os resultados correntes","account.data_account_type_current_liabilities",0
"ao_880600","l10n_ao.l10n_ao_chart_template",880600,"l10n_ao.ao_88","Resultados extraordinários","account.data_account_type_current_liabilities",0
"ao_880700","l10n_ao.l10n_ao_chart_template",880700,"l10n_ao.ao_88","Imposto sobre resultados extraordinários","account.data_account_type_current_liabilities",0
"ao_880800","l10n_ao.l10n_ao_chart_template",880800,"l10n_ao.ao_88","Imposto sobre Rendimento","account.data_account_type_current_liabilities",0
"ao_880900","l10n_ao.l10n_ao_chart_template",880900,"l10n_ao.ao_88","Transferência para resultados transitados","account.data_account_type_current_liabilities",0
"ao_89","l10n_ao.l10n_ao_chart_template",89,"l10n_ao.ao_8","DIVIDENDOS ANTECIPADOS","account_parent_v10.data_account_type_view",0
"ao_890900","l10n_ao.l10n_ao_chart_template",890900,"l10n_ao.ao_89","Transferência para resultados transitados","account.data_account_type_current_liabilities",0
